,id_sentence,text,id_tale,Y_1,Y_2,Y_3,Y_vote,target
1281,1282,“ขอบใจเจ้ามากนะ เป็ดน้อย” เจ้าหงส์บอกอย่างจริงใจ,23,1,1,1,1,1
1282,1283,ความสำนึกผิดครั้งนี้ทำให้เกิดผลบางอย่างตามมา,23,1,0,-1,-1,0
1283,1284,ในวันรุ่งขึ้นเมื่อตื่นขึ้น ขนทองทุกเส้นก็หายไป,23,0,1,0,0,0
1284,1285,และเงาสีขาวงามสง่าเช่นครั้งก่อนก็กลับคืนมาใหม่ ดูราวกับตุ๊กตากระเบื้องเคลือบที่สะท้อนภาพจากกระจกเงา,23,0,1,1,1,0
1285,1286,ความประพฤติของเจ้าหงส์เปลี่ยนไปมาก สุภาพอ่อนโยนและมีน้ำใจ มันลอยอวดโฉมเพื่อรอรับเศษขนมปังที่เด็กๆ โยนใส่,23,1,1,1,1,1
1286,1287,และคนที่ผ่านไปมามักจะแปลกใจที่เห็นมันว่ายน้ำอยู่ร่วมกับลูกเป็ดน้อยสีเทา ตัวหนึ่งเป็นประจำ,23,0,0,1,1,0
1287,1288,ดูเหมือนมันจะรักลูกเป็ดตัวนั้นมากทีเดียว,23,1,1,1,1,1
1288,1289,สร้อยคอนกเขา,24,0,0,0,0,1
1289,1290,อีแรน เดอเกลแปร์,24,0,0,0,0,1
1290,1291,โอลิเวียร์ได้นกเขาสองตัวเป็นของขวัญวันเกิด,24,0,1,1,1,0
1291,1292,เขาถามปู่ว่า “ทำไมนกเขาของผมถึงมีสร้อยรอบคอล่ะครับ”,24,0,0,0,0,1
1292,1293,ปู่จึงเล่าให้ฟังว่า นานแสนนานมาแล้วมีนกเขาที่สวยงามมากตัวหนึ่ง,24,1,1,1,1,1
1293,1294,ขนของมันส่องประกายสีงาช้างและสีม่วง,24,1,1,1,1,1
1294,1295,เสียงขันของมันทำให้สวนสดชื่นตั้งแต่เช้าจดเย็น,24,1,1,1,1,1
1295,1296,มันมีชีวิตที่สุขสบายและมีอิสรเสรีในสิ่งแวดล้อมที่น่ารื่นรมย์,24,1,1,1,1,1
1296,1297,แต่เจ้านกเขาตัวนี้เป็นนกที่เย่อหยิ่ง มันชอบคิดว่าตัวเองดีกว่าผู้อื่น,24,-1,-1,-1,-1,1
1297,1298,เช้าวันหนึ่ง มันเห็นสุนัขตัวหนึ่งผ่านมาในสวน สุนัขตัวนี้มีปลอกคอหนังประดับหมุดสีทองสวยงาม,24,1,1,0,0,0
1298,1299,ทันใดนั้นเจ้านกเขาก็ตัดสินใจว่ามันจะต้องมีปลอกคอสักเส้นหนึ่งบ้าง,24,0,0,0,0,1
1299,1300,แต่ไม่ว่าจะสวมปลอกคอเส้นใด ลำคออันบอบบางของมันก็ไม่อาจทนรับน้ำหนักได้,24,-1,-1,-1,-1,1
1300,1301,เจ้านกเขาโกรธตัวเอง และตีปีกอย่างไม่พอใจ,24,-1,-1,-1,-1,1
1301,1302,นกกางเขนตัวหนึ่งอยากจะเอาใจนกเขา จึงไปหาสร้อยคอเล็กๆ เส้นหนึ่งมาให้,24,1,1,1,1,1
1302,1303,สร้อยเส้นนั้นสะท้อนแสงแดดเป็นประกายระยิบระยับ ถึงจะไม่ใช่เครื่องประดับที่มีค่า แต่นกเขาก็พอใจมาก,24,1,1,1,1,1
1303,1304,คราวนี้มันมีปลอกคอเหมือนสุนัขตัวนั้นแล้ว,24,0,0,0,0,1
1304,1305,ตั้งแต่วันนั้น เจ้านกเขายิ่งทะนงตนมากขึ้น,24,-1,-1,-1,-1,1
1305,1306,สัตว์ทุกตัวมองมันด้วยความอยากรู้อยากเห็น เพราะเป็นครั้งแรกที่เห็นนกเขาสวมสร้อยคอ,24,0,0,0,0,1
1306,1307,เจ้านกเขาพอใจกับของเล่นชิ้นใหม่ของตัวเองมาก มันบินไปอวดโฉมแก่เพื่อนๆ ตั้งแต่เช้าตรู่,24,1,1,1,1,1
1307,1308,และเมื่อบินอยู่เหนือสระน้ำมันก็จะส่องดูเงาเพื่อตรวจดูว่าสร้อยคอยังอยู่เรียบร้อยดีหรือเปล่า,24,1,1,1,1,1
1308,1309,วันหนึ่ง นกเขาได้พบสุนัขตัวที่สวมปลอกคอหนังประดับหมุดสีทองอีกครั้ง,24,0,0,0,0,1
1309,1310,แต่คราวนี้ที่ปลอกคอมีเชือกล่ามอยู่ด้วย เป็นอย่างนี้เอง คนเขาถึงพาสัตว์เลี้ยงไปเดินเล่นได้,24,0,0,0,0,1
1310,1311,สัตว์ที่น่าสงสารไม่มีอิสระอีกต่อไป,24,-1,-1,-1,-1,1
1311,1312,เมื่อเห็นเช่นนั้น เจ้านกเขาผู้หลงตนก็เข้าใจแล้วว่าปลอกคอไม่ใช่เครื่องประดับที่มีไว้เพื่อโอ้อวด,24,-1,-1,-1,-1,1
1312,1313,แต่กลับเป็นสิ่งแสดงความเป็นเจ้าของที่มนุษย์มีต่อสัตว์เลี้ยงของพวกเขาต่างหาก,24,0,0,0,0,1
1313,1314,เจ้านกเขาอยากทำให้ตัวเองเป็นอิสระโดยเร็ว,24,0,0,1,1,0
1314,1315,จึงดึงสร้อยคอออกและทิ้งลงไปในบึงแห่งหนึ่ง,24,0,0,0,0,1
1315,1316,แต่โชคร้ายที่ขนบนคอของมันยังมีรอยเส้นดำๆ จากสร้อยคอติดอยู่,24,-1,-1,-1,-1,1
1316,1317,นกเขาไม่สามารถลบรอยนั้นออกได้ และถ่ายทอดมาถึงลูกหลานของมัน,24,-1,0,0,0,0
1317,1318,นกเขาของโอลิเวียร์จึงมีสร้อยคออย่างที่เห็น,24,0,0,0,0,1
1318,1319,ลิลลี่ทุ่งผู้แสนดี,25,1,1,0,0,0
1319,1320,อีแรน เดอเกลแปร์,25,0,0,0,0,1
1320,1321,กาลครั้งหนึ่งนานมาแล้ว มีคนเลี้ยงแพะคนหนึ่งชื่อมาร์แตง เขารับจ้างเลี้ยงแพะให้ชาวไร่คนหนึ่ง,25,0,0,0,0,1
1321,1322,มาร์แตงรักแพะที่เขาเลี้ยงมาก โดยเฉพาะซาราห์ลูกแพะน้อยที่สวยที่สุดในฝูง ซึ่งใครๆ ต่างก็พากันชื่นชม,25,1,1,1,1,1
