,id_sentence,text,id_tale,Y_1,Y_2,Y_3,target,consensus,processed
1329,1330,มาร์แตงเองก็เริ่มไม่พอใจที่มันไม่เชื่อฟังเขา,25,-1,-1,-1,-1,1,"['มาร', 'แตง', 'เอง', 'ก็', 'เริ่ม', 'ไม่', 'พอใจ', 'ที่', 'มัน', 'ไม่', 'เชื่อฟัง', 'เขา']"
1330,1331,ต้นหญ้าซุบซิบกันว่า “ซาราห์เอาแต่ใจตัวเองใหญ่แล้ว”,25,-1,-1,-1,-1,1,"['ต้น', 'หญ้า', 'ซุบซิบ', 'กัน', 'ว่า', 'ซา', 'รา', 'ห์', 'เอาแต่ใจตัวเอง', 'ใหญ่', 'แล้ว']"
1331,1332,ดอกไม้ทั้งหลายก็ไม่ชื่นชมแพะดื้อเช่นนี้อีก,25,-1,-1,-1,-1,1,"['ดอกไม้', 'ทั้งหลาย', 'ก็', 'ไม่', 'ชื่นชม', 'แพะ', 'ดื้อ', 'เช่นนี้', 'อีก']"
1332,1333,ในที่สุดพวกมันก็เห็นด้วยกับต้นลิลลี่ทุ่ง,25,0,0,0,0,1,"['ในที่สุด', 'พวก', 'มัน', 'ก็', 'เห็นด้วย', 'กับ', 'ต้น', 'ลิลลี่', 'ทุ่ง']"
1333,1334,แต่ซาราห์ก็ยังคงเอาแต่ใจตัวโดยไม่สนใจกับความไม่พอใจของผู้อื่น,25,-1,-1,-1,-1,1,"['แต่', 'ซา', 'รา', 'ห์', 'ก็', 'ยังคง', 'เอาแต่ใจตัว', 'โดย', 'ไม่', 'สนใจ', 'กับ', 'ความไม่พอใจ', 'ของ', 'ผู้อื่น']"
1334,1335,วันหนึ่ง ชาวไร่ผ่านมาและถามมาร์แตงว่าแพะของเขาเป็นอย่างไรบ้าง,25,0,0,0,0,1,"['วันหนึ่ง', 'ชาวไร่', 'ผ่าน', 'มา', 'และ', 'ถาม', 'มาร', 'แตง', 'ว่า', 'แพะ', 'ของ', 'เขา', 'เป็น', 'อย่างไรบ้าง']"
1335,1336,“ก็ดีครับ” มาร์แตงพูด “แต่ซาราห์ทำให้ผมหนักใจมาก”,25,-1,-1,-1,-1,1,"['ก็ดี', 'ครับ', 'มาร', 'แตง', 'พูด', 'แต่', 'ซา', 'รา', 'ห์', 'ทำให้', 'ผม', 'หนักใจ', 'มาก']"
1336,1337,“จับมันใส่ปลอกคอสิ” ชาวไร่แนะนำ “เอาแบบที่มีกระดึงด้วย เสียงกระดึงจะบอกให้เธอรู้ว่ามันอยู่ที่ไหน”,25,0,1,0,0,0,"['จับ', 'มัน', 'ใส่', 'ปลอกคอ', 'สิ', 'ชาวไร่', 'แนะนำ', 'เอา', 'แบบ', 'ที่', 'มี', 'กระดึง', 'ด้วย', 'เสียง', 'กระดึง', 'จะ', 'บอก', 'ให้', 'เธอ', 'รู้', 'ว่า', 'มัน', 'อยู่', 'ที่ไหน']"
1337,1338,พอซาราห์ได้ยินดังนั้นก็แทบคลั่ง มันจะถูกเขาสวมปลอกคอ แถมมีกระดึงด้วย!,25,-1,-1,-1,-1,1,"['พอ', 'ซา', 'รา', 'ห์', 'ได้ยิน', 'ดังนั้น', 'ก็', 'แทบ', 'คลั่ง', 'มัน', 'จะ', 'ถูก', 'เขา', 'สวม', 'ปลอกคอ', 'แถม', 'มี', 'กระดึง', 'ด้วย']"
1338,1339,ทุกคนพากันหัวเราะเยาะมัน จริงๆ ก็ไม่ทุกคนหรอก เพราะลิลลี่ทุ่งไม่ได้หัวเราะ ความจริงมันเป็นดอกไม้ที่ใจดีทีเดียว,25,1,-1,1,1,0,"['ทุกคน', 'พา', 'กัน', 'หัวเราะเยาะ', 'มัน', 'จริงๆ', 'ก็', 'ไม่', 'ทุกคน', 'หรอก', 'เพราะ', 'ลิลลี่', 'ทุ่ง', 'ไม่', 'ได้', 'หัวเราะ', 'ความจริง', 'มัน', 'เป็น', 'ดอกไม้', 'ที่', 'ใจดี', 'ทีเดียว']"
1339,1340,มันเห็นน้ำตาที่ไหลจากดวงตาของซาราห์,25,-1,-1,-1,-1,1,"['มัน', 'เห็น', 'น้ำตา', 'ที่', 'ไหล', 'จาก', 'ดวงตา', 'ของ', 'ซา', 'รา', 'ห์']"
1340,1341,แพะน้อยเดินไปจากฝูงอย่างเศร้าสร้อย และก็เริ่มร้องไห้ ลาก่อนความภาคภูมิใจ ลาก่อนความเอาแต่ใจตัว,25,-1,-1,-1,-1,1,"['แพะ', 'น้อย', 'เดิน', 'ไป', 'จาก', 'ฝูง', 'อย่าง', 'เศร้าสร้อย', 'และ', 'ก็', 'เริ่ม', 'ร้องไห้', 'ลาก่อน', 'ความภาคภูมิใจ', 'ลาก่อน', 'ความ', 'เอาแต่ใจตัว']"
1341,1342,มันกำลังจะมีปลอกคอ แพะที่ไม่มีอิสระนั้นช่างน่าอายเสียจริงๆ,25,-1,-1,-1,-1,1,"['มัน', 'กำลังจะ', 'มี', 'ปลอกคอ', 'แพะ', 'ที่', 'ไม่', 'มีอิสระ', 'นั้น', 'ช่าง', 'น่าอาย', 'เสีย', 'จริงๆ']"
1342,1343,เมื่อชาวไร่กลับไปแล้ว มาร์แตงก็เอาปลอกคอที่มีกระดึงออกมาเพื่อจะสวมให้ซาราห์,25,0,0,0,0,1,"['เมื่อ', 'ชาวไร่', 'กลับ', 'ไป', 'แล้ว', 'มาร', 'แตง', 'ก็', 'เอา', 'ปลอกคอ', 'ที่', 'มี', 'กระดึง', 'ออกมา', 'เพื่อ', 'จะ', 'สวม', 'ให้', 'ซา', 'รา', 'ห์']"
1343,1344,แต่เจ้าแพะน้อยดิ้นอย่างแรงจนปลอกคอขาด,25,-1,-1,0,0,0,"['แต่', 'เจ้า', 'แพะ', 'น้อย', 'ดิ้น', 'อย่าง', 'แรง', 'จน', 'ปลอกคอ', 'ขาด']"
1344,1345,“ไม่เป็นไร” เขาว่า “ฉันจะเก็บกระดึงไว้บนหิ้งในยุ้งนี้ก่อน แล้วพรุ่งนี้ค่อยเอาปลอกคออันใหม่มาใส่”,25,0,1,0,0,0,"['ไม่เป็นไร', 'เขา', 'ว่า', 'ฉัน', 'จะ', 'เก็บ', 'กระดึง', 'ไว้', 'บน', 'หิ้ง', 'ใน', 'ยุ้ง', 'นี้', 'ก่อน', 'แล้ว', 'พรุ่งนี้', 'ค่อย', 'เอา', 'ปลอกคอ', 'อัน', 'ใหม่', 'มา', 'ใส่']"
1345,1346,คืนนั้นซาราห์นอนร้องไห้อยู่ใต้หิ้งที่วางกระดึง,25,-1,-1,-1,-1,1,"['คืน', 'นั้น', 'ซา', 'รา', 'ห์', 'นอน', 'ร้องไห้', 'อยู่', 'ใต้', 'หิ้ง', 'ที่', 'วาง', 'กระดึง']"
1346,1347,มันเสียใจมากที่ไม่มีใครชื่นชมอีกต่อไป รุ่งเช้าก็เดินเหม่ออย่างเศร้าสร้อย,25,-1,-1,-1,-1,1,"['มัน', 'เสียใจ', 'มาก', 'ที่', 'ไม่', 'มี', 'ใคร', 'ชื่นชม', 'อีกต่อไป', 'รุ่งเช้า', 'ก็', 'เดิน', 'เหม่อ', 'อย่าง', 'เศร้าสร้อย']"
1347,1348,ลิลลี่ทุ่งร้องเรียกมันด้วยความสงสาร “เขย่าหิ้งสิ” มันบอก “เอากระดึงนั่นมาให้ฉัน”,25,1,-1,1,1,0,"['ลิลลี่', 'ทุ่ง', 'ร้องเรียก', 'มัน', 'ด้วย', 'ความสงสาร', 'เขย่า', 'หิ้ง', 'สิ', 'มัน', 'บอก', 'เอา', 'กระดึง', 'นั่น', 'มา', 'ให้', 'ฉัน']"
1348,1349,ซาราห์ไม่เข้าใจว่าลิลลี่ทุ่งกำลังจะทำอะไร แต่มันก็ทำตามที่ลิลลี่ทุ่งบอก,25,0,0,-1,-1,0,"['ซา', 'รา', 'ห์', 'ไม่', 'เข้าใจ', 'ว่า', 'ลิลลี่', 'ทุ่ง', 'กำลังจะ', 'ทำ', 'อะไร', 'แต่', 'มัน', 'ก็', 'ทำ', 'ตามที่', 'ลิลลี่', 'ทุ่ง', 'บอก']"
1349,1350,“ทีนี้” ลิลลี่ทุ่งพูด “จงให้สัญญาต่อหน้าแพะตัวอื่นๆ ว่าเจ้าจะเปลี่ยนแปลงตัวเองเป็นแพะที่สุภาพเรียบร้อย จะไม่เป็นอย่างเมื่อก่อนอีก”,25,1,1,1,1,1,"['ทีนี้', 'ลิลลี่', 'ทุ่ง', 'พูด', '“จง', 'ให้สัญญา', 'ต่อหน้า', 'แพะ', 'ตัว', 'อื่นๆ', 'ว่า', 'เจ้า', 'จะ', 'เปลี่ยนแปลง', 'ตัวเอง', 'เป็น', 'แพะ', 'ที่', 'สุภาพ', 'เรียบร้อย', 'จะ', 'ไม่', 'เป็น', 'อย่าง', 'เมื่อก่อน', 'อีก']"
1350,1351,“จ้ะ ฉันสัญญา” ซาราห์พูด,25,0,1,0,0,0,"['จ้ะ', 'ฉัน', 'สัญญา', 'ซา', 'รา', 'ห์', 'พูด']"
1351,1352,“เอาละ กลับไปเข้าฝูงได้แล้ว”,25,0,0,0,0,1,"['เอาละ', 'กลับ', 'ไป', 'เข้า', 'ฝูง', 'ได้', 'แล้ว']"
1352,1353,“เธอจะเอากระดึงไปทำอะไรเหรอ” ซาราห์ถาม,25,0,0,0,0,1,"['เธอ', 'จะ', 'เอา', 'กระดึง', 'ไป', 'ทำ', 'อะไร', 'เหรอ', 'ซา', 'รา', 'ห์', 'ถาม']"
1353,1354,“ก็เอาไปใช้ของฉันน่ะสิ” ลิลลี่ทุ่งตอบ,25,0,0,0,0,1,"['ก็', 'เอา', 'ไป', 'ใช้', 'ของ', 'ฉัน', 'น่ะ', 'สิ', 'ลิลลี่', 'ทุ่ง', 'ตอบ']"
1354,1355,ซาราห์ดีใจมาก มันกระโดดไปมาอย่างสบายใจ แต่ก็ไม่ลืมที่จะทำตัวสุภาพเรียบร้อยตามที่สัญญาไว้,25,1,1,1,1,1,"['ซา', 'รา', 'ห์', 'ดีใจ', 'มาก', 'มัน', 'กระโดด', 'ไปมา', 'อย่าง', 'สบายใจ', 'แต่', 'ก็', 'ไม่', 'ลืม', 'ที่จะ', 'ทำตัว', 'สุภาพ', 'เรียบร้อย', 'ตามที่', 'สัญญา', 'ไว้']"
1355,1356,มาร์แตงหากระดึงไม่เจอ แต่เขาก็ไม่กังวลใจอีกแล้ว เพราะซาราห์กลายเป็นแพะที่ว่าง่ายไม่ดื้อเหมือนอย่างเคย,25,1,1,1,1,1,"['มาร', 'แตง', 'หา', 'กระดึง', 'ไม่', 'เจอ', 'แต่', 'เขา', 'ก็', 'ไม่', 'กังวลใจ', 'อีกแล้ว', 'เพราะ', 'ซา', 'รา', 'ห์', 'กลายเป็น', 'แพะ', 'ที่', 'ว่าง่าย', 'ไม่', 'ดื้อ', 'เหมือน', 'อย่างเคย']"
